tweet_id	start_pos	end_pos	named_entity_type	tweet	entity
853917662266761216	0	0	No entities found in this tweet	novamente... só sei sentir!	No entities found
853917631384080385	75	82	B-location	Bom dia @CPTM_oficial, o comércio de passagens ilegais voltou com tudo na estação itapevi da @Linha8_CPTM @DiariodaCPTM	estação
853917631384080385	83	90	I-location	Bom dia @CPTM_oficial, o comércio de passagens ilegais voltou com tudo na estação itapevi da @Linha8_CPTM @DiariodaCPTM	itapevi
853917617404379136	61	66	B-location	@TrensUrbanosRJ @carlosr48952939 Com o retorno das obras da trans Brasil a situação dos trens vão piorar.	trans
853917617404379136	67	73	I-location	@TrensUrbanosRJ @carlosr48952939 Com o retorno das obras da trans Brasil a situação dos trens vão piorar.	Brasil
853917611490410496	0	0	No entities found in this tweet	chuta quem vai ao hospital dnv	No entities found
853917588455399424	0	0	No entities found in this tweet	Pouco armazenamento Pouca paciência Pouca disposição Muito sono 3 X  1	No entities found
853917571128717313	0	0	No entities found in this tweet	Eu fui dormir muito tarde, agora to caindo de sono	No entities found
853917563557904384	0	0	No entities found in this tweet	@luuisafranco Mais 7 minutinhos	No entities found
853917542703915008	0	0	No entities found in this tweet	Cada dia tenho mais certeza do quanto Deus é justo e perfeito em minha vida, sempre me abençoando e me livrando de todo mal...	No entities found
853917523422720001	32	36	B-person	"A mídia ""esqueceu"" mas por que Moro não prende mulher de Cunha? https://t.co/DQb6VusWGz"	Moro
853917523422720001	58	63	B-person	"A mídia ""esqueceu"" mas por que Moro não prende mulher de Cunha? https://t.co/DQb6VusWGz"	Cunha
853917485434888192	0	0	No entities found in this tweet	@xKaaaizer Muite. Já tô empoderande desde cedo	No entities found
853917465469964288	16	23	B-person	a música com a rihanna é uma das mais ruinzinha do albo	rihanna
853917416363085824	0	0	No entities found in this tweet	Quero, um super mega inverno💞❤️	No entities found
853917416103047168	0	0	No entities found in this tweet	Segunda me deixa sempre com sono	No entities found
853917391356657664	0	0	No entities found in this tweet	Ver essa previsão me dá uma dor no coração💔 #chovenão https://t.co/H1NgJ5mGEB	No entities found
853917332124708872	0	0	No entities found in this tweet	Ja que não tem jeito vou voltar a dormir	No entities found
853917330899951616	0	0	No entities found in this tweet	@bruuhbs_ Putsss kkkkk	No entities found
853917325258608641	0	0	No entities found in this tweet	é pq samo morcega e n piranha @alinezdp KKKKKKKKK melhor frase	No entities found
853917314760282112	0	0	No entities found in this tweet	Que essa segunda seja tudo de bom	No entities found
853917309316018176	0	0	No entities found in this tweet	ô gente, facilita ai a minha vida na moralzinha	No entities found
853917286356353024	0	0	No entities found in this tweet	Qualquer coisa eu meto um jato de café e pedaços de pão pela janela	No entities found
853933121548554240	0	0	No entities found in this tweet	Que dor de  cabeça da porra	No entities found
853933110035132417	0	0	No entities found in this tweet	"""vou pegar a moleta dá sua tia emprestada"" 😑😑😑😑😑😑😑😑"	No entities found
853933109217198080	0	0	No entities found in this tweet	Será que eu posso dormir na ala de espanhol agora?	No entities found
853933090015727616	45	49	B-person	to precisando de umas imagens de bom dia da lady gaga pra mandar no grupo do whatsapp da familia.	lady
853933090015727616	50	54	I-person	to precisando de umas imagens de bom dia da lady gaga pra mandar no grupo do whatsapp da familia.	gaga
853933089202024448	0	0	No entities found in this tweet	mas eh o amor da minha vida msm	No entities found
853933082956771329	43	49	B-location	Condutor é detido após colidir em muro no Cristo Rei - Canal Içara https://t.co/n3IB2H4fSL	Cristo
853933082956771329	50	53	I-location	Condutor é detido após colidir em muro no Cristo Rei - Canal Içara https://t.co/n3IB2H4fSL	Rei
853933082956771329	56	61	B-organization	Condutor é detido após colidir em muro no Cristo Rei - Canal Içara https://t.co/n3IB2H4fSL	Canal
853933082956771329	62	67	I-organization	Condutor é detido após colidir em muro no Cristo Rei - Canal Içara https://t.co/n3IB2H4fSL	Içara
853933064757678080	0	0	No entities found in this tweet	E nem @MariliaMReal ,favor respeitar! Bom dia. https://t.co/CkrL5qdbZy	No entities found
853933064292102145	1	7	B-person	Fachin deve encaminhar processos contra Lula, Dilma e demais petistas para o juiz Sérgio Moro. É o PT inteiro	Fachin
853933064292102145	41	45	B-person	Fachin deve encaminhar processos contra Lula, Dilma e demais petistas para o juiz Sérgio Moro. É o PT inteiro	Lula
853933064292102145	47	52	B-person	Fachin deve encaminhar processos contra Lula, Dilma e demais petistas para o juiz Sérgio Moro. É o PT inteiro	Dilma
853933064292102145	83	89	B-person	Fachin deve encaminhar processos contra Lula, Dilma e demais petistas para o juiz Sérgio Moro. É o PT inteiro	Sérgio
853933064292102145	90	94	I-person	Fachin deve encaminhar processos contra Lula, Dilma e demais petistas para o juiz Sérgio Moro. É o PT inteiro	Moro
853933064292102145	100	102	B-organization	Fachin deve encaminhar processos contra Lula, Dilma e demais petistas para o juiz Sérgio Moro. É o PT inteiro	PT
853933062249381888	0	0	No entities found in this tweet	@Fiflufy É, a vida tem dessas n é memo	No entities found
853933059917402112	0	0	No entities found in this tweet	Bom dia, só estou feliz pq sexta é feriado de novo	No entities found
853933056608149505	0	0	No entities found in this tweet	Se dependesse de mim, muita coisa já tinha acontecido.	No entities found
853933055865741312	0	0	No entities found in this tweet	Bom dia pra quem acordou com uma cama de 5 toneladas nas costas	No entities found
853933042460745728	0	0	No entities found in this tweet	Muitos boatos - Coluna Primeira Mão - https://t.co/VTROZQ0nYC https://t.co/uBBOb58lZs	No entities found
853933033753325568	0	0	No entities found in this tweet	@SempreDangerous Quando der nove horas vou tomar banho pra ir pra escola #BAMA2017DiamondEdition_ArianaGrande	No entities found
853933024056135680	0	0	No entities found in this tweet	Acordei https://t.co/8C8BDBf5Fw	No entities found
853933002665185280	0	0	No entities found in this tweet	@jcarvalhoz eu gosto da aula mas eu vou surtar	No entities found
853932993597120516	0	0	No entities found in this tweet	porradinha matinal https://t.co/h0B9o6Aiyj	No entities found
853932988022882305	0	0	No entities found in this tweet	Esse pessoal hoje ta num clima de festam q parece q todo mundo ganhou na loteria rs	No entities found
853902194537615360	0	0	No entities found in this tweet	Bom dia	No entities found
853932964958359552	0	0	No entities found in this tweet	@SorrindopraVida Feliz Páscoa família do @SorrindopraVida 😇😇😇 Agradeço as orações por um trabalho p/ meu irmão José… https://t.co/nmOSwC1ZMl	No entities found
853932961938452484	23	26	B-location	Saudade do pessoal de São José ta apertando	São
853932961938452484	27	31	I-location	Saudade do pessoal de São José ta apertando	José
853932955416354817	0	0	No entities found in this tweet	Que Deus me abençoe para concluir mais uma etapa! 🙏🏻	No entities found
853932954250350593	0	0	No entities found in this tweet	Vergonhoso! https://t.co/dRnfNQg9Mo	No entities found
853932954120093696	1	6	B-person	Aécio nega ajuda de Pastor Everaldo nos debates de TV em 2014: 'Beira o ridículo' https://t.co/Qud0cXbF5d	Aécio
853932954120093696	28	36	B-person	Aécio nega ajuda de Pastor Everaldo nos debates de TV em 2014: 'Beira o ridículo' https://t.co/Qud0cXbF5d	Everaldo
853932949313658880	0	0	No entities found in this tweet	levei dois unfollows nesse site que doeram no coração. mas sigo vivo	No entities found
853932945698164736	0	0	No entities found in this tweet	alguem notou minha ausência nas redes sociais esses dias ufa	No entities found
853932945228394496	1	6	B-person	clara e mainha ainda tao aqui ja to chorando pq daqui a pouco elas vao	clara
853932937586331648	0	0	No entities found in this tweet	Minha mãe tem n fotos minha e sempre escolhe a pior p/ postar	No entities found
853932920704204801	0	0	No entities found in this tweet	Bom dia, Pessoas Queridas! Que a semana seja...Do jeitinho que vc quiser! Quer ser feliz?… https://t.co/Aw90aGt1TL	No entities found
853932920683278336	0	0	No entities found in this tweet	@eduardoocardozo Bom dia, @eduardoocardozo! Por gentileza, nos envie seu telefone por dm, uma de nossas atendentes… https://t.co/heda8dKm8b	No entities found
853932917118164998	0	0	No entities found in this tweet	Tô com um mal humor desgramado hoje!! Dia frio perfeito pra ficar na minha trabalhando com minha dog do lado!! Evitar o máximo de chatice!!	No entities found
853932916136710148	0	0	No entities found in this tweet	Mais tarde vou ter que voltar naquela merda de novo 😡😡	No entities found
853948483887386625	0	0	No entities found in this tweet	Ai bicho quero ter aula de anatomia não	No entities found
853948478774362112	32	39	B-person	Westworld definida pelo caos e Dolores completamente diferente! https://t.co/b8RznGx0eK via @geekvox	Dolores
853948474357932040	0	0	No entities found in this tweet	@caioalexandre Nossa, cara. Me identifiquei MUITO com o texto e fiquei bastante triste ao ler porque sei que, obvia… https://t.co/X6SEhbLOCg	No entities found
853948470339743744	0	0	No entities found in this tweet	Em plenos séc.XXI o povo que não sabe nem o conceito de FEMINISMO querendo debater! Aaaaaah me poupe!	No entities found
853948470239145986	0	0	No entities found in this tweet	@titiojhow @beatriizboni @_principalmel Kkkkkkkkkkk sou bv jovem..  é meu sonho beijar 500 bocas	No entities found
853948466552229888	0	0	No entities found in this tweet	Mirmila Muse: Os 13 Porquês, clichê do suicídio de adolescentes https://t.co/PS2MA6Czo3 via @VioMundo https://t.co/haGEVIzxUR	No entities found
853948465013018624	0	0	No entities found in this tweet	@valeria_tavares Também já me dei meu presente de aniversário e, olha, ainda falta mais de 1 mês.	No entities found
853948462462902273	0	0	No entities found in this tweet	deu p queimar essa praia do fds	No entities found
853948462106365953	0	0	No entities found in this tweet	Tô bem triste	No entities found
853948460923531264	5	9	B-person	Ola Ruan TimBeta obrigado por me seguir. TMJ. https://t.co/MdMYBcomBr https://t.co/uNAvmhzYrP	Ruan
853948458100641793	0	0	No entities found in this tweet	Odeio quando me chamam no wpp e a pessoa não tem foto 😑	No entities found
853948456456437760	0	0	No entities found in this tweet	Prévia do PIB cresce acima do esperado e sobe 1,31% em fevereiro - https://t.co/smY0johFjl https://t.co/UGbIk0zqWq https://t.co/jkJuNk5vfX	No entities found
853948455454203904	0	0	No entities found in this tweet	Aí ai	No entities found
853948453982023681	0	0	No entities found in this tweet	Quero muito um celular com Windows 10 https://t.co/QBrkoezdrU	No entities found
853948452836958209	0	0	No entities found in this tweet	Que bela maneira de começar a segunda, com a macaca.	No entities found
853948451716988928	0	0	No entities found in this tweet	@theusxsilva deus me livre kkk	No entities found
853948451566092288	0	0	No entities found in this tweet	O feriado não foi suficiente pra descansar da rotina estágio/faculdade	No entities found
853948446230937600	0	0	No entities found in this tweet	@nossadeusa oi vamos	No entities found
853948445287227393	0	0	No entities found in this tweet	União de Namoro serve como Casamento ? - YouTube https://t.co/tdFLE6bcSX	No entities found
853948443340963840	0	0	No entities found in this tweet	@brenis_bg @Laysa_Mirandaa Só não trocou ela por eu pq eu não quis	No entities found
853948442992947202	0	0	No entities found in this tweet	Amiguinhos, me paguem um salgado, humildade	No entities found
853948442263126017	0	0	No entities found in this tweet	@Ricardo73156829 @Pontifex_pt Tá revoltado uma hora dessas mano!	No entities found
853948442007269376	0	0	No entities found in this tweet	@brulindinho_16 Bah ta ruim feio kkk	No entities found
853948441864671232	0	0	No entities found in this tweet	@Feezinas to com mais medo do dvd serie b do q de vcs	No entities found
853948440803516416	45	50	B-person	@cartacapital Vai dizer que vcs preferiam a dilma gaguejando perdendo o fio da meada e quase parecendo ter problemas mentais?	dilma
853948440790933504	0	0	No entities found in this tweet	vo copia as respostas das outras pessoas	No entities found
853948440618905601	20	25	B-organization	Quarta tem jogo do inter 🔴⚪️🔴	inter
853948439683620864	0	0	No entities found in this tweet	Minha orelha está doendo muito!!!😢😳 https://t.co/cHqZRS7rZs	No entities found
853963845089583104	31	37	B-person	@vitoriatuita @Izinhall FORÇA MARCOS E EMILLY #mally amamos e queremos somente o bem de vcs	MARCOS
853963845089583104	40	46	B-person	@vitoriatuita @Izinhall FORÇA MARCOS E EMILLY #mally amamos e queremos somente o bem de vcs	EMILLY
853963844850520065	0	0	No entities found in this tweet	o seu perfil foi visto por 8 pessoas nas últimas 12 horas https://t.co/wM32Q5uYqZ	No entities found
